x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
郑玻璃101,7.01,-9.05,-7.37,29.02,6.90,2,3,5.54,1.25,399,0.35,5.78,17.48,1.26,56.98
郑粳稻101,-0.62,-6.44,-5.36,1.78,-0.59,3,2,2.45,-0.24,59,0.16,0.00,0.38,-0.25,50.56
郑晚籼稻011,0.54,-3.20,-2.71,7.33,1.11,2,2,2.74,0.21,724,0.18,0.00,4.84,0.20,54.17
郑甲醇101,8.46,-4.43,-1.27,19.97,8.79,3,2,5.44,1.52,181,0.35,8.86,15.97,1.56,56.15
郑菜油101,-0.71,-37.35,-24.93,25.92,0.06,4,3,9.68,-0.02,1,0.62,0.46,11.53,-0.07,53.19
郑普麦107,-0.07,-2.42,-2.28,2.46,0.15,1,1,1.43,-0.04,646,0.09,0.00,2.46,-0.05,48.00
郑菜籽粕101,7.18,-14.51,-13.20,44.67,7.81,2,3,6.03,1.18,333,0.39,6.23,29.18,1.19,55.77
郑纯碱101,8.70,-6.16,NaN,NaN,NaN,1,3,9.40,0.94,122,0.60,NaN,NaN,0.93,44.74
郑硅铁101,0.87,-19.43,-11.68,24.41,3.18,2,4,7.51,0.15,415,0.48,-0.74,17.43,0.12,48.68
郑锰硅101,0.07,-28.02,-27.56,42.18,1.76,2,3,8.50,0.05,704,0.54,-0.25,24.42,0.01,51.34
郑白糖101,3.01,-15.44,-9.79,29.33,3.64,3,4,6.33,0.50,1085,0.41,3.02,9.32,0.48,51.72
郑PTA101,1.38,-35.08,-22.82,32.34,1.60,3,3,6.74,0.24,744,0.43,1.38,15.07,0.20,50.07
郑尿素101,-7.45,-11.44,-10.56,-4.20,-6.29,2,2,8.11,-0.92,35,0.52,-6.26,-4.66,-0.92,37.93
郑强麦101,1.75,-11.91,-8.64,12.07,1.96,3,5,4.34,0.42,1413,0.28,1.71,7.78,0.40,52.27
郑动力煤101,4.87,-11.17,-6.45,22.40,4.92,3,2,5.53,0.89,443,0.35,5.06,13.06,0.88,56.80
大商所,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
连豆一2101,1.47,-22.71,-16.90,39.56,1.64,4,5,7.59,0.23,623,0.49,0.42,11.88,0.19,53.91
连豆二2012,-1.97,-10.21,-6.42,2.92,-2.28,2,3,5.12,-0.36,1,0.33,-3.28,1.20,-0.39,52.27
连玉米2101,0.35,-15.99,-10.85,13.50,1.16,4,3,4.49,0.10,654,0.29,0.62,7.45,0.08,48.11
连玉米淀粉2101,-7.16,-38.48,-27.15,6.64,-7.31,2,3,6.54,-1.10,37,0.42,-7.73,2.91,-1.09,43.10
连苯乙烯2101,-33.45,-28.94,NaN,NaN,NaN,2,3,16.21,-2.44,1,1.04,NaN,NaN,-2.06,42.59
连乙二醇2101,4.48,-5.43,4.31,13.72,9.23,3,3,6.91,0.67,116,0.44,9.03,12.31,0.65,53.61
连铁矿石2101,6.13,-10.30,-8.14,26.02,7.35,2,2,8.58,0.74,166,0.55,6.50,16.31,0.71,51.96
连焦炭2101,10.74,-5.13,-1.36,29.24,11.34,4,2,5.56,1.86,255,0.36,11.00,22.32,1.93,63.09
连鸡蛋2101,5.53,-15.78,-12.50,27.46,5.98,3,2,7.48,0.76,879,0.48,6.84,22.10,0.74,52.09
连焦煤2101,1.79,-14.52,-9.52,15.61,1.72,2,3,7.50,0.27,1227,0.48,0.09,10.88,0.24,50.63
连聚乙烯2101,5.08,-6.89,-4.09,20.27,4.50,3,3,6.80,0.76,725,0.44,3.53,12.18,0.75,55.21
连豆粕2101,3.14,-12.48,-9.29,20.05,3.32,4,4,7.01,0.48,713,0.45,2.81,10.45,0.45,53.60
连棕油2101,4.14,-18.35,-11.55,35.61,1.87,5,4,7.07,0.61,2540,0.45,0.81,11.71,0.58,53.18
连聚丙烯2101,5.30,-8.22,-4.81,31.92,6.81,4,3,6.35,0.85,463,0.41,3.99,21.71,0.83,55.23
连粳米2012,-0.53,-2.73,NaN,NaN,NaN,2,1,2.69,-0.19,37,0.17,NaN,NaN,-0.20,50.00
连PVC2101,-0.79,-28.57,-19.13,29.29,-0.07,3,3,7.94,-0.06,24,0.51,-0.49,9.00,-0.10,49.83
连豆油2101,1.55,-29.43,-16.57,30.78,1.67,3,4,6.76,0.26,200,0.43,-0.69,17.40,0.23,49.53
上商所,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
沪白银2012,2.32,-11.73,-6.64,13.50,2.08,3,4,6.99,0.36,492,0.45,1.51,7.10,0.33,52.56
沪铝2012,-0.38,-18.96,-12.05,19.10,0.02,3,3,6.47,-0.03,1065,0.41,0.08,6.89,-0.06,51.63
沪黄金2012,-1.85,-52.72,-25.79,21.25,-2.25,5,4,11.45,-0.11,27,0.73,-1.51,12.48,-0.16,48.82
沪石油沥青2012,6.80,-10.66,-8.69,24.87,10.86,2,2,9.44,0.74,401,0.60,12.30,20.47,0.72,60.10
沪铜2012,-0.86,-48.09,-25.83,35.14,-0.38,3,3,9.00,-0.05,536,0.58,-0.89,11.71,-0.10,48.07
沪燃油2101,3.03,-14.20,-12.84,21.82,4.43,3,3,8.15,0.41,486,0.52,5.19,13.71,0.37,52.04
沪热轧卷板2101,5.70,-9.09,-6.77,23.51,7.11,4,3,7.37,0.79,301,0.47,6.30,19.08,0.77,58.76
沪镍2102,7.10,-18.11,-16.18,31.54,8.65,4,3,8.16,0.88,555,0.52,8.85,26.63,0.87,59.09
沪铅2012,2.65,-21.21,-18.32,28.63,4.32,3,5,7.09,0.40,427,0.45,3.83,19.33,0.37,54.37
沪螺钢2101,4.51,-27.54,-13.80,30.28,3.38,4,4,6.56,0.71,2272,0.42,2.32,21.57,0.69,54.01
沪天胶2101,3.88,-39.16,-24.82,30.19,4.69,4,2,9.16,0.46,1677,0.59,4.29,19.07,0.42,54.80
沪锡2101,-1.06,-13.18,-8.02,13.89,-1.53,3,3,5.31,-0.17,137,0.34,-3.39,7.07,-0.20,52.72
沪纸浆2101,-5.34,-16.11,-14.97,3.02,-7.56,2,4,6.57,-0.80,30,0.42,-8.23,0.15,-0.81,45.60
沪不锈钢2101,-5.44,-3.99,NaN,NaN,NaN,1,2,6.57,-0.83,1,0.42,NaN,NaN,-0.83,28.57
沪锌2012,-5.86,-101.60,-158735.85,51132.70,110.77,3,3,4916.14,-0.27,1,314.72,-7.18,318.52,-0.00,48.74
